task_id,review,final_label,confidence,needs_human,reached_agreement,agreement_round,reasoning,relevant_argument,relevant_evidence,irrelevant_argument,irrelevant_evidence,adjudicator_reasoning
2260,"kem nền tệp với màu da, mỏng nhẹ, che phủ ổn. với 131k mà mua được hàng chính hãng, chai thuỷ tinh xịn xò, còn được tặng 3 gói sample nhỏ xinh thì quá chim ưng. chỉ lưu ý ở khâu chọn màu vì da mình cũng trung quốc bình mà mua màu 120 thì bôi lên tệp luôn với da. rất đáng thử.",0,0.9,False,True,1,Agents agreed at round 1,"Review chủ yếu khen ngợi sản phẩm, chỉ có một lưu ý nhỏ về việc chọn màu da, nhưng không thể hiện sự không hài lòng rõ ràng giữa thực tế và kỳ vọng. Người viết đánh giá sản phẩm là 'quá chim ưng' và 'đáng thử', thể hiện sự hài lòng và không có mục đích xây dựng hoặc cảnh báo có ích.","kem nền tệp với màu da, mỏng nhẹ, che phủ ổn... quá chim ưng... rất đáng thử","Review chủ yếu khen ngợi sản phẩm, với các từ ngữ như 'mỏng nhẹ, che phủ ổn', 'quá chim ưng', 'rất đáng thử'. Dù có một lưu ý nhỏ về việc chọn màu, nhưng nó không mang tính chất phàn nàn mà chỉ là một lời khuyên hữu ích. Không có sự không hài lòng giữa thực tế và kỳ vọng, cũng không có đề xuất hoặc mong muốn giải quyết vấn đề cụ thể nào.","kem nền tệp với màu da, mỏng nhẹ, che phủ ổn. với 131k mà mua được hàng chính hãng, chai thuỷ tinh xịn xò, còn được tặng 3 gói sample nhỏ xinh thì quá chim ưng. chỉ lưu ý ở khâu chọn màu vì da mình cũng trung quốc bình mà mua màu 120 thì bôi lên tệp luôn với da. rất đáng thử.",
2261,không hữu ích nhảm nhí,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ có công kích/chửi mắng mà không có đề xuất hoặc cảnh báo có ích, không mang tính xây dựng.",không hữu ích nhảm nhí,Review chỉ có công kích/chửi mắng mà không có đề xuất hoặc mục đích xây dựng. Người viết chỉ nói 'không hữu ích nhảm nhí' mà không đưa ra bất kỳ đề xuất hoặc cảnh báo có ích nào.,không hữu ích nhảm nhí,
2262, sản phẩm  được chờ lazada kích bảo hành cho nữa là được,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với sản phẩm vì chưa được kích bảo hành, và người viết mong muốn Lazada kích bảo hành cho sản phẩm. Điều này cho thấy người viết đang đề xuất một giải pháp để cải thiện tình hình, phù hợp với định nghĩa của Nhãn 1.",sản phẩm được chờ lazada kích bảo hành cho nữa là được,"Review thể hiện sự không hài lòng với bảo hành của sản phẩm và mong muốn Lazada kích hoạt bảo hành cho sản phẩm. Điều này cho thấy người viết đang đề xuất một giải pháp để cải thiện tình hình, phù hợp với định nghĩa của Nhãn 1.",sản phẩm được chờ lazada kích bảo hành cho nữa là được,
2263,"nội dung dễ hiểu dễ học ... nhưng quá thất vọng vì ứng dụng quá nhiều lỗi mình không thể hoàn thành bài tập, nên không qua bài mới được... cần kohi cải tình trạng này sớm hơn .",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng, kèm theo mong muốn được giải quyết. Cụ thể, người viết đánh giá nội dung dễ hiểu dễ học nhưng quá thất vọng vì ứng dụng quá nhiều lỗi, không thể hoàn thành bài tập và đề xuất cần cải thiện tình trạng này sớm hơn.","nội dung dễ hiểu dễ học ... nhưng quá thất vọng vì ứng dụng quá nhiều lỗi mình không thể hoàn thành bài tập, nên không qua bài mới được... cần kohi cải tình trạng này sớm hơn","Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng, kèm theo mong muốn được giải quyết. Cụ thể, người viết đề cập đến việc ứng dụng có quá nhiều lỗi, khiến họ không thể hoàn thành bài tập và không qua được bài mới. Đồng thời, họ đề xuất nhà phát triển cần cải thiện tình trạng này sớm hơn.","nội dung dễ hiểu dễ học ... nhưng quá thất vọng vì ứng dụng quá nhiều lỗi mình không thể hoàn thành bài tập, nên không qua bài mới được... cần kohi cải tình trạng này sớm hơn",
2264,tại sao khi đặt hàng aP thông báo đã có phần quà kèm theo mà khi nhận lại không hề có?,1,0.9,False,True,1,Agents agreed at round 1,Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi người viết nhận được thông báo về phần quà kèm theo nhưng không nhận được phần quà đó. Điều này cho thấy sự không hài lòng và có thể là một cảnh báo cho người khác về vấn đề này.,tại sao khi đặt hàng aP thông báo đã có phần quà kèm theo mà khi nhận lại không hề có?,Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng khi người dùng đặt hàng và được thông báo có phần quà kèm theo nhưng khi nhận lại không hề có. Câu hỏi 'tại sao khi đặt hàng aP thông báo đã có phần quà kèm theo mà khi nhận lại không hề có?' mang tính chất phàn nàn và cảnh báo người khác về sự không nhất quán trong thông báo và thực tế của sản phẩm/dịch vụ.,tại sao khi đặt hàng aP thông báo đã có phần quà kèm theo mà khi nhận lại không hề có?,
2265, cửa hàng  giao thiếu một  sản phẩm  mong  cửa hàng  hoàn trả lại một sản phẩm cho mình,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng khi cửa hàng giao thiếu một sản phẩm và có đề xuất cụ thể là mong cửa hàng hoàn trả lại một sản phẩm cho mình. Điều này phù hợp với định nghĩa của Nhãn 1, thể hiện sự không hài lòng và có mục đích xây dựng thông qua việc đề xuất giải quyết vấn đề.",cửa hàng giao thiếu một sản phẩm mong cửa hàng hoàn trả lại một sản phẩm cho mình,"Review thể hiện sự không hài lòng khi cửa hàng giao thiếu một sản phẩm và có đề xuất cụ thể là mong cửa hàng hoàn trả lại một sản phẩm cho mình. Điều này phù hợp với định nghĩa của Nhãn 1 (PHÀN NÀN) vì nó thể hiện sự không hài lòng giữa thực tế và kỳ vọng, kèm theo mong muốn được giải quyết.",cửa hàng giao thiếu một sản phẩm mong cửa hàng hoàn trả lại một sản phẩm cho mình,
2266,"game hay thì ai cũng biết rồi, game rất mang tính chất cộng đồng giúp ta có thể tìm thêm được nhiều bạn mới. chỉ mong game đặt liên kết liên kết facebOk với tài khoản mỗi người để giúp mọi người có thể tìm nhau trên facebOk dễ và nhanh hơn  positive ",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng, kèm theo mong muốn được giải quyết. Cụ thể, người viết mong game đặt liên kết với Facebook để giúp mọi người tìm nhau dễ và nhanh hơn.",chỉ mong game đặt liên kết liên kết facebOk với tài khoản mỗi người để giúp mọi người có thể tìm nhau trên facebOk dễ và nhanh hơn,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng, kèm theo mong muốn được giải quyết. Cụ thể, người viết mong game đặt liên kết với Facebook để giúp mọi người tìm nhau dễ và nhanh hơn. Điều này cho thấy người viết đang đề xuất một giải pháp để cải thiện trải nghiệm của game, mang tính xây dựng.",chỉ mong game đặt liên kết liên kết facebOk với tài khoản mỗi người để giúp mọi người có thể tìm nhau trên facebOk dễ và nhanh hơn,
2267,"dung thích ,pin khoẻ",0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ có từ ""dung thích ,pin khoẻ"" mà không có bất kỳ sự không hài lòng, đề xuất, cảnh báo hay lời khuyên nào. Điều này cho thấy người viết chỉ đang thể hiện sự hài lòng với sản phẩm mà không có mục đích xây dựng hoặc phàn nàn.","dung thích ,pin khoẻ","Review chỉ thể hiện sự hài lòng với sản phẩm ('dung thích', 'pin khoẻ') mà không có bất kỳ sự không hài lòng, đề xuất, cảnh báo hoặc lời khuyên nào. Điều này phù hợp với định nghĩa của Nhãn 0 (KHÔNG PHÀN NÀN), nơi review thể hiện sự hài lòng hoặc khen ngợi mà không có mục đích xây dựng.","dung thích, pin khoẻ",
2268,"màu nâu tây, đẹp, lì rất đáng tiền!",0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ khen ngợi và thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.","màu nâu tây, đẹp, lì rất đáng tiền!","Review chỉ khen ngợi và thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.","màu nâu tây, đẹp, lì rất đáng tiền!",
2269, không đung mau đa đâng quang cao vai xâu  không mua nua,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với sản phẩm hoặc dịch vụ, cụ thể là việc không đúng màu và chất lượng không tốt. Người viết cũng có thể đang cảnh báo hoặc đề xuất cho người khác không mua sản phẩm này, điều này cho thấy mục đích xây dựng và cảnh báo có ích.",không đung mau đa đâng quang cao vai xâu không mua nua,"Review thể hiện sự không hài lòng với sản phẩm hoặc dịch vụ ('không đung mau đa đâng quang cao vai xâu không mua nua'). Câu 'không mua nua' có thể được hiểu là một lời cảnh báo hoặc đề xuất cho người khác không nên mua sản phẩm này, điều này cho thấy review có mục đích xây dựng, cảnh báo người khác về sản phẩm/dịch vụ không tốt.",không đung mau đa đâng quang cao vai xâu không mua nua,
2270,"vừa nhận được hàng sáng nay, mới đặt hàng chiều hôm qua hôm nay đã giao r, đóng gói khá cẩn thận, chất lượng được",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với sản phẩm và dịch vụ, không có sự không hài lòng hoặc đề xuất nào được nêu ra. Người viết chỉ khen ngợi và hài lòng với việc giao hàng nhanh và đóng gói cẩn thận.","vừa nhận được hàng sáng nay, mới đặt hàng chiều hôm qua hôm nay đã giao r, đóng gói khá cẩn thận, chất lượng được","Review thể hiện sự hài lòng với sản phẩm và dịch vụ, không có sự không hài lòng hoặc đề xuất nào được đề cập.","vừa nhận được hàng sáng nay, mới đặt hàng chiều hôm qua hôm nay đã giao r, đóng gói khá cẩn thận, chất lượng được",
2271,rất đẹp nha,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng với sản phẩm/dịch vụ ('rất đẹp nha') mà không có bất kỳ sự không hài lòng, đề xuất, cảnh báo, hoặc lời khuyên nào. Do đó, nó thuộc loại review khen ngợi, hài lòng, và được phân loại là Nhãn 0.",rất đẹp nha,"Review chỉ thể hiện sự hài lòng với sản phẩm/dịch vụ ('rất đẹp nha') mà không có bất kỳ sự không hài lòng, đề xuất, cảnh báo hoặc mong muốn nào được thể hiện. Điều này phù hợp với định nghĩa của Nhãn 0 (KHÔNG PHÀN NÀN) trong hướng dẫn.",rất đẹp nha,
2272,mình recoMent bạn này cho những bạn dabị mụn thâm như mình nha. dùng em này giảm thâm rõ rệt và bớt mụn hẵn luôn ấy.,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ khen ngợi và hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.",mình recoMent bạn này cho những bạn dabị mụn thâm như mình nha. dùng em này giảm thâm rõ rệt và bớt mụn hẵn luôn ấy.,"Review chỉ thể hiện sự hài lòng và khen ngợi sản phẩm, không có sự không hài lòng hoặc đề xuất nào.",mình recoMent bạn này cho những bạn dabị mụn thâm như mình nha. dùng em này giảm thâm rõ rệt và bớt mụn hẵn luôn ấy.,
2273,game hay.. nhưng nhà phát hành thiếu ý tưởng để phát triển tiếp.. lên cấp rất lâu vì quái quá ít điểm kinh nghiệm.. các vương quốc cũ đã bị bỏ rơi...nhà phát hành sẽ mất uy tín trên các game của mình nếu quá chú trọng vào hút máu quá nhiều của người chơi . đừng xoá nhận xét của tôi...cảm ơn.,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với nhà phát hành vì thiếu ý tưởng để phát triển tiếp, lên cấp quá lâu, và bỏ rơi các vương quốc cũ. Người viết cũng cảnh báo nhà phát hành sẽ mất uy tín nếu quá chú trọng vào hút máu người chơi. Điều này cho thấy người viết có mục đích xây dựng và mong muốn nhà phát hành cải thiện.",nhà phát hành thiếu ý tưởng để phát triển tiếp.. lên cấp rất lâu vì quái quá ít điểm kinh nghiệm.. các vương quốc cũ đã bị bỏ rơi...nhà phát hành sẽ mất uy tín trên các game của mình nếu quá chú trọng vào hút máu quá nhiều của người chơi,"Review thể hiện sự không hài lòng giữa thực tế và kỳ vọng, kèm theo mong muốn được giải quyết. Người viết đề cập đến việc nhà phát hành thiếu ý tưởng để phát triển tiếp, lên cấp rất lâu vì quái quá ít điểm kinh nghiệm, và các vương quốc cũ đã bị bỏ rơi. Đồng thời, họ cũng đưa ra cảnh báo về việc nhà phát hành sẽ mất uy tín nếu quá chú trọng vào hút máu người chơi.",nhà phát hành thiếu ý tưởng để phát triển tiếp.. lên cấp rất lâu vì quái quá ít điểm kinh nghiệm.. các vương quốc cũ đã bị bỏ rơi...nhà phát hành sẽ mất uy tín trên các game của mình nếu quá chú trọng vào hút máu quá nhiều của người chơi,
2274,vai thi tam ơn những to qua nên mat hoi rong,0,0.9,False,True,1,Agents agreed at round 1,"Review không thể hiện sự không hài lòng giữa thực tế và kỳ vọng, cũng không có đề xuất hoặc cảnh báo cụ thể. Câu 'vai thi tam ơn những to qua nên mat hoi rong' có thể được hiểu là một lời cảm ơn hoặc khen ngợi, không có mục đích xây dựng hoặc cảnh báo.",vai thi tam ơn những to qua nên mat hoi rong,"Review không thể hiện sự không hài lòng giữa thực tế và kỳ vọng, cũng không có đề xuất hoặc cảnh báo cụ thể. Câu 'vai thi tam ơn những to qua nên mat hoi rong' có thể được hiểu là một lời cảm ơn hoặc khen ngợi, không có mục đích xây dựng hoặc phàn nàn.",vai thi tam ơn những to qua nên mat hoi rong,
2275,tôi rất hài lòng về sản phẩm cũng như dịch vụ của lazada 😍😍😍😍,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng về sản phẩm và dịch vụ của Lazada, không có sự không hài lòng hoặc đề xuất nào.",tôi rất hài lòng về sản phẩm cũng như dịch vụ của lazada,"Review chỉ thể hiện sự hài lòng về sản phẩm và dịch vụ của Lazada, không có bất kỳ sự không hài lòng hoặc đề xuất nào.",tôi rất hài lòng về sản phẩm cũng như dịch vụ của lazada,
2276,sản phẩm rất hiệu  quả ! giao rất nhanh nữa ạ!,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ khen ngợi và thể hiện sự hài lòng với sản phẩm và dịch vụ giao hàng, không có sự không hài lòng hoặc đề xuất nào.",sản phẩm rất hiệu quả ! giao rất nhanh nữa ạ!,"Review chỉ thể hiện sự hài lòng với sản phẩm và dịch vụ giao hàng, không có sự không hài lòng hoặc đề xuất nào.",sản phẩm rất hiệu quả ! giao rất nhanh nữa ạ!,
2277,đóng mở hơi rít nhưng vậy cũng được,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với sản phẩm ('đóng mở hơi rít') nhưng vẫn có thái độ chấp nhận ('nhưng vậy cũng được'). Điều này cho thấy người viết đang thể hiện sự không hài lòng giữa thực tế và kỳ vọng, và có thể đang mong muốn được giải quyết hoặc cải thiện. Tuy nhiên, review không có đề xuất cụ thể hoặc lời khuyên, nhưng vẫn mang tính xây dựng khi người viết không chửi bới hoặc công kích.",đóng mở hơi rít nhưng vậy cũng được,"Review thể hiện sự không hài lòng với sản phẩm ('đóng mở hơi rít') nhưng không có đề xuất cụ thể để cải thiện. Tuy nhiên, nó vẫn mang tính xây dựng vì người viết không chửi bới hay công kích mà chỉ nêu lên một vấn đề.",đóng mở hơi rít nhưng vậy cũng được,
2278,"hệ thống giao hàng quá kém chất lượng, đặt hàng xong phải đợi cả tuần để nhận hàng. đến ngày hẹn cũng phải đợi ở nhà từ sáng đến tối mới được nhận hàng. tại sao không hẹn vào khung giờ cụ thể ? có lần hẹn bạn giao hàng vào 10h sáng hôm sau, kết  quả  đợi đến chiều vẫn không thấy gọi, gọi lại thì không được. tôi không ... bài đánh giá đầy đủ",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với hệ thống giao hàng, đề xuất hẹn vào khung giờ cụ thể để cải thiện chất lượng dịch vụ. Điều này cho thấy người viết có mục đích xây dựng và mong muốn được giải quyết vấn đề.","hệ thống giao hàng quá kém chất lượng, đặt hàng xong phải đợi cả tuần để nhận hàng. đến ngày hẹn cũng phải đợi ở nhà từ sáng đến tối mới được nhận hàng. tại sao không hẹn vào khung giờ cụ thể ?",Review thể hiện sự không hài lòng với hệ thống giao hàng và đề xuất cải thiện bằng cách hẹn vào khung giờ cụ thể. Điều này cho thấy người viết có mục đích xây dựng và mong muốn được giải quyết vấn đề.,"hệ thống giao hàng quá kém chất lượng, đặt hàng xong phải đợi cả tuần để nhận hàng. đến ngày hẹn cũng phải đợi ở nhà từ sáng đến tối mới được nhận hàng. tại sao không hẹn vào khung giờ cụ thể ?",
2279,rất tuyệt,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ có một từ ""rất tuyệt"" thể hiện sự hài lòng và khen ngợi, không có bất kỳ dấu hiệu nào của sự không hài lòng, đề xuất, cảnh báo hoặc mong muốn được giải quyết.",rất tuyệt,"Review chỉ thể hiện sự hài lòng với sản phẩm/dịch vụ ('rất tuyệt') mà không có bất kỳ sự không hài lòng, đề xuất, cảnh báo, hoặc lời khuyên nào. Điều này phù hợp với định nghĩa của Nhãn 0 (KHÔNG PHÀN NÀN) là khen ngợi, ca ngợi, thể hiện sự hài lòng.",rất tuyệt,
2280,đẹp.. giống hik,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ có từ ""đẹp.. giống hik"" không thể hiện sự không hài lòng hay đề xuất gì. Chỉ có thể là khen ngợi hoặc so sánh.",đẹp.. giống hik,"Review chỉ có từ 'đẹp.. giống hik' mà không có bất kỳ sự không hài lòng, đề xuất, cảnh báo, hay lời khuyên nào. Điều này cho thấy người viết chỉ đang thể hiện sự hài lòng hoặc khen ngợi mà không có mục đích xây dựng hoặc phàn nàn.",đẹp.. giống hik,
2281,"sản phẩm khá tốt, mình khá hài lòng",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.","sản phẩm khá tốt, mình khá hài lòng","Review thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hay đề xuất nào.","sản phẩm khá tốt, mình khá hài lòng",
2282,trong một kì nghỉ hè tôi đang nói chuyện với bạn tôi trong zalo thì bạn tôi giới thiệu một trò chơi ngôi sao thời trang thì tôi đã tải nó về và chơi tôi và bạn tôi luôn luôn thì đấu coi ai làm đẹp và tôi là người thắng cuộc và tôi là level 59 còn bạn của thì level 28 nhưng tại sao tôi lại hơn bạn tu... bài đánh giá đầy đủ,0,0.9,False,True,1,Agents agreed at round 1,"Review không thể hiện sự không hài lòng giữa thực tế và kỳ vọng, mà chỉ thể hiện sự hài lòng và so sánh level trong trò chơi. Không có đề xuất, cảnh báo, hoặc lời khuyên nào được đưa ra.",tôi và bạn tôi luôn luôn thì đấu coi ai làm đẹp và tôi là người thắng cuộc và tôi là level 59 còn bạn của thì level 28,"Review thể hiện sự hài lòng và tự hào khi chiến thắng trong trò chơi, không có sự không hài lòng hoặc đề xuất nào được nêu ra.",tôi và bạn tôi luôn luôn thì đấu coi ai làm đẹp và tôi là người thắng cuộc và tôi là level 59 còn bạn của thì level 28,
2283,tại sao có những món hàng không cho trả tiền khi nhận hàng? sao lại như vậy trong khi thông tin của tôi như thế nào. nếu tôi trả tiền trước mà giao hàng không đúng thì sao? công tình yêu phải ràng buộc những đối tác chứ. đừng để tâm lý khách hàng phải lo lắng. nói thật tiki ngày càng mất đi suy nghĩ trong... bài đánh giá đầy đủ,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với chính sách trả tiền khi nhận hàng của Tiki, và người viết đưa ra đề xuất rằng công ty nên ràng buộc đối tác để tránh tình trạng giao hàng không đúng, đồng thời cảnh báo về tâm lý lo lắng của khách hàng. Điều này cho thấy review có mục đích xây dựng và mong muốn được giải quyết vấn đề.",tại sao có những món hàng không cho trả tiền khi nhận hàng?... công tình yêu phải ràng buộc những đối tác chứ. đừng để tâm lý khách hàng phải lo lắng.,Review thể hiện sự không hài lòng với chính sách trả tiền khi nhận hàng của Tiki và đề xuất công ty nên ràng buộc đối tác để tránh gây lo lắng cho khách hàng. Điều này cho thấy người viết có mục đích xây dựng và mong muốn được giải quyết vấn đề.,tại sao có những món hàng không cho trả tiền khi nhận hàng?... đừng để tâm lý khách hàng phải lo lắng. nói thật tiki ngày càng mất đi suy nghĩ trong...,
2284,hàng tốt như hình,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ thể hiện sự hài lòng với sản phẩm ('hàng tốt như hình') mà không có bất kỳ sự không hài lòng hoặc đề xuất nào. Do đó, nó thuộc về loại review không phàn nàn (Nhãn 0).",hàng tốt như hình,"Review chỉ thể hiện sự hài lòng với sản phẩm, không có sự không hài lòng hoặc đề xuất nào.",hàng tốt như hình,
2285,voi tam gia thi  sản phẩm  được moi toi không cho kiem hang len hoi no,1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng khi nói về việc sản phẩm không được kiểm hàng trước khi giao, điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Câu 'voi tam gia thi sản phẩm được moi toi không cho kiem hang len hoi no' có thể được hiểu là một cảnh báo hoặc đề xuất cho việc kiểm hàng trước khi giao, mang tính xây dựng.",voi tam gia thi sản phẩm được moi toi không cho kiem hang len hoi no,"Review thể hiện sự không hài lòng khi tham gia thi và sản phẩm không được kiểm hàng trước, điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Đồng thời, review này có thể được xem là một cảnh báo cho người khác về vấn đề này.",voi tam gia thi sản phẩm được moi toi không cho kiem hang len hoi no,
2286,"bài giảng hay, dễ hiểu cám ơn thầy dũng nhiều lắm. có một 1star  cũng cho luôn.",0,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự hài lòng với bài giảng và thầy Dũng, không có sự không hài lòng hoặc đề xuất nào được nêu ra. Câu 'có một 1star cũng cho luôn' có thể được hiểu là một cách nói hài hước hoặc không liên quan đến nội dung chính của review, nhưng không đủ để làm cho toàn bộ review trở thành phàn nàn.","bài giảng hay, dễ hiểu cám ơn thầy dũng nhiều lắm","Review thể hiện sự hài lòng với bài giảng và thầy Dũng, không có sự không hài lòng hoặc đề xuất nào được nêu ra. Câu 'có một 1star cũng cho luôn' có thể được hiểu là một cách nói hài hước hoặc không liên quan đến nội dung chính của review, nhưng không đủ để làm cho review này trở thành phàn nàn.","bài giảng hay, dễ hiểu cám ơn thầy dũng nhiều lắm.",
2287,đầm ok..hàng nào của đó..hợp giá giá tiên,0,0.9,False,True,1,Agents agreed at round 1,"Review chỉ có một số từ ngắn gọn và không rõ ràng, nhưng không có đề xuất hoặc cảnh báo cụ thể nào. Từ 'ok' và 'hợp giá' cho thấy sự hài lòng, nhưng không có thông tin cụ thể về sản phẩm hoặc dịch vụ. Không có sự không hài lòng hoặc mong muốn được giải quyết rõ ràng.",đầm ok..hàng nào của đó..hợp giá giá tiên,"Review chỉ có một số từ ngắn gọn và không thể hiện rõ sự không hài lòng hay mong muốn được giải quyết. Từ 'ok' thường mang nghĩa tích cực, và 'hợp giá giá tiên' cũng không rõ ràng là phàn nàn hay không. Tuy nhiên, vì review không có đề xuất, cảnh báo, hoặc lời khuyên cụ thể, và không thể hiện sự không hài lòng rõ ràng, nên được phân loại là Nhãn 0.",đầm ok..hàng nào của đó..hợp giá giá tiên,
2288,"game không dành cho người viet nam chơi r, ở gia lai cũng là thanh pho rồi mà không có gym còn pokemonstop đi mãi  được  2cai mà xa vãi ra, 2 năm rồi chơi lại vẫn vậy chả có gym với quá it pokestop thì làm  gì i chơi  được  chán admin không biết cập nhật cho người chơi  gì i hết😧",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng của người chơi với game khi không có đủ gym và pokestop tại Gia Lai, dẫn đến việc không thể chơi được. Người viết cũng đề xuất với admin cần cập nhật và cải thiện tình hình này để người chơi có thể tiếp tục chơi game.","game không dành cho người viet nam chơi r, ở gia lai cũng là thanh pho rồi mà không có gym còn pokemonstop đi mãi được 2cai mà xa vãi ra, 2 năm rồi chơi lại vẫn vậy chả có gym với quá it pokestop thì làm gì i chơi được chán admin không biết cập nhật cho người chơi gì i hết","Review thể hiện sự không hài lòng của người chơi với game khi không có đủ gym và pokestop tại Gia Lai, dẫn đến việc chơi game không hiệu quả. Người viết cũng đề xuất với admin cần cập nhật và cải thiện tình hình này để người chơi có trải nghiệm tốt hơn. Điều này phù hợp với định nghĩa của Nhãn 1 (PHÀN NÀN) vì nó thể hiện sự không hài lòng và có đề xuất cụ thể cho việc giải quyết vấn đề.","game không dành cho người viet nam chơi r, ở gia lai cũng là thanh pho rồi mà không có gym còn pokemonstop đi mãi được 2cai mà xa vãi ra, 2 năm rồi chơi lại vẫn vậy chả có gym với quá it pokestop thì làm gì i chơi được chán admin không biết cập nhật cho người chơi gì i hết",
2289,"nói chung là mình vẫn chưa thật sự hài lòng với aP này như là  quả người cáo khá nhiều, một số từ tra không thật sự chính xác... nhưng vẫn đánh giá  5star  để nhà phát hành cố gắng hơn nữa nhé",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng với ứng dụng (aP) khi người dùng nói 'chưa thật sự hài lòng', 'quả người cáo khá nhiều', 'một số từ tra không thật sự chính xác'. Điều này cho thấy sự không hài lòng giữa thực tế và kỳ vọng. Đồng thời, người dùng cũng mong muốn nhà phát hành 'cố gắng hơn nữa' khi đánh giá 5 sao, thể hiện mục đích xây dựng và mong muốn được giải quyết vấn đề.","nói chung là mình vẫn chưa thật sự hài lòng với aP này như là quả người cáo khá nhiều, một số từ tra không thật sự chính xác... nhưng vẫn đánh giá 5star để nhà phát hành cố gắng hơn nữa nhé","Review thể hiện sự không hài lòng với ứng dụng (aP) khi nói 'nói chung là mình vẫn chưa thật sự hài lòng', đồng thời đề cập đến các vấn đề cụ thể như 'quả người cáo khá nhiều, một số từ tra không thật sự chính xác'. Mặc dù người viết đánh giá 5 sao, nhưng mục đích của việc này là để khuyến khích nhà phát hành 'cố gắng hơn nữa', thể hiện một mong muốn được giải quyết và cải thiện. Điều này phù hợp với định nghĩa của Nhãn 1 (PHÀN NÀN) vì nó thể hiện sự không hài lòng và có đề xuất xây dựng.","nói chung là mình vẫn chưa thật sự hài lòng với aP này như là quả người cáo khá nhiều, một số từ tra không thật sự chính xác... nhưng vẫn đánh giá 5star để nhà phát hành cố gắng hơn nữa nhé",
2290,"sao không đánh giá  1star    được  nhỉ!? tiếc cái công 2 tháng chơi game, anh em nào tưởng hay thì chớ có dại nhé, sau hối không kịp",1,0.9,False,True,1,Agents agreed at round 1,"Review thể hiện sự không hài lòng và có cảnh báo cho người khác, điều này phù hợp với định nghĩa của Nhãn 1 (PHÀN NÀN).","tiếc cái công 2 tháng chơi game, anh em nào tưởng hay thì chớ có dại nhé, sau hối không kịp","Review thể hiện sự không hài lòng và cảnh báo người khác, điều này phù hợp với định nghĩa của Nhãn 1. Cụ thể, người viết bày tỏ sự tiếc nuối về thời gian chơi game và cảnh báo những người khác không nên chơi game này, thể hiện mục đích xây dựng và cảnh báo.","tiếc cái công 2 tháng chơi game, anh em nào tưởng hay thì chớ có dại nhé, sau hối không kịp",
